"formula","logLik","RMSE","MAE","R","R2","AIC","n_predictors","intercept","sigma","sigma2","MWa","logKowb","Mptc","LogSaqd","LogSoce","Hdf","Hag","MVh","Texpi","Skin.thicknessj","model_rank"
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Hag + Texpi + Skin.thicknessj",-367.796842015898,0.760975604620167,0.596720189256253,0.74706928525357,0.55811251696928,753.593684031797,7,-9.78990683651063,0.770639174020544,0.593884736535067,-0.00636080599944115,NA,NA,-0.403999005408335,0.362180075641658,-0.0715211910567451,0.0829296364493416,NA,0.0248863620913934,0.147439507740563,75
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Hag + Texpi",-367.800307262073,0.760983819517476,0.596774693465059,0.747062899878341,0.558102976374636,751.600614524146,6,-9.77318165186447,0.769419368962618,0.592006165334833,-0.00637063838302272,NA,NA,-0.404049709298964,0.362017733326646,-0.0716641324447232,0.0829572684948451,NA,0.0248815579231395,NA,76
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Hag + Texpi + Skin.thicknessj",-367.801509779539,0.760986670290211,0.596732936339908,0.747060683966191,0.558099665528033,753.603019559078,7,-9.7903464714179,0.770650380212664,0.593902008521923,-0.00636087411559059,0.36214830397222,NA,-0.0418547872489031,NA,-0.0715267958973813,0.0829223165062469,NA,0.0248875207494104,0.147394024011766,77
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Hag + Texpi + Skin.thicknessj",-367.802050048211,0.760987951092715,0.596733278793797,0.747059688390642,0.558098178018323,753.604100096421,7,-9.79026265456147,0.770651677279978,0.593904007694443,-0.00636045177782449,0.403987215921737,NA,NA,-0.0418162881027328,-0.0715213772529624,0.0829173296932267,NA,0.0248874644148265,0.147452446595551,78
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Hag + Texpi",-367.80497278738,0.760994880000559,0.59678741911477,0.747054302456518,0.558090130818795,751.60994557476,6,-9.77362631348401,0.769430552051792,0.592023374430725,-0.00637070340763893,0.361986011558316,NA,-0.0420677615064779,NA,-0.0716696963867379,0.0829499393175583,NA,0.024882717727829,NA,79
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Hag + Texpi",-367.80551579014,0.760996167298594,0.596787789207067,0.747053301812601,0.55808863574911,751.61103158028,6,-9.77353604293974,0.7694318536196,0.592025377364494,-0.00637028504694882,0.404037926534967,NA,NA,-0.0420293550243105,-0.0716643300711512,0.0829449645367022,NA,0.0248826599260194,NA,80
"logkpl ~ MWa + logKowb + Hdf + Hag + MVh + Texpi + Skin.thicknessj",-368.071610520745,0.761627260830869,0.596116576151305,0.746562374035722,0.557355378325853,754.14322104149,7,-9.7550326321683,0.771299105562255,0.594902310241135,-0.00571562924714079,0.386296637267025,NA,NA,NA,-0.0682664676657857,0.0764066143533543,-0.000245172477010835,0.0250503536599359,0.212094259232426,81
"logkpl ~ MWa + logKowb + Hdf + Hag + MVh + Texpi",-368.078782899314,0.761644278712715,0.59605910130119,0.74654912571532,0.557335597106308,752.157565798629,6,-9.72916406255992,0.770087149386055,0.59303421764954,-0.00572829016617738,0.386228947233983,NA,NA,NA,-0.0684226924564313,0.0764173438843183,-0.000242768293397871,0.0250392923719821,NA,82
"logkpl ~ MWa + logKowb + Hdf + Hag + Texpi + Skin.thicknessj",-368.083751433362,0.761656067761992,0.59630155332297,0.746539947698743,0.557321893510041,752.167502866724,6,-9.66736464159608,0.770099069117622,0.593052576255828,-0.00590364518528611,0.385663039417558,NA,NA,NA,-0.0667563946295728,0.0774977699748426,NA,0.0247393694104506,0.208573634928199,83
"logkpl ~ MWa + logKowb + Hdf + Hag + Texpi",-368.090688284286,0.761672527424567,0.596221788565284,0.746527133087566,0.55730276043594,750.181376568572,5,-9.64276687939471,0.768892333639243,0.5911954207292,-0.00591428457609992,0.385602573136382,NA,NA,NA,-0.0669246156862294,0.0774977990485809,NA,0.024731489369382,NA,84
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hag + MVh + Texpi + Skin.thicknessj",-368.577116768055,0.762827605534037,0.597902987960799,0.745626608699821,0.555959039601197,757.154233536109,8,-9.54023857184748,0.773751707260648,0.598691704488768,-0.00664669833705459,-96.2270973699528,NA,-96.6511106078254,96.6278092792064,NA,0.0655036788811394,0.000313730723091069,0.0239304700580941,0.262211248705014,85
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hag + MVh + Texpi",-368.588037717147,0.762853558627994,0.597901897278412,0.74560634691673,0.555928824562511,755.176075434293,7,-9.50890307953716,0.772540976018733,0.596819559627977,-0.00666720612133956,-96.2135676191218,NA,-96.637736151827,96.6141148786595,NA,0.0655091129868627,0.000317466806644269,0.0239159994036062,NA,86
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hag + Texpi + Skin.thicknessj",-368.597756793696,0.762876656274027,0.597887183746142,0.745588313361274,0.555901933020909,755.195513587391,7,-9.65551970549839,0.772564366979954,0.596855701127137,-0.00642408500460797,-95.3571120974394,NA,-95.783301673184,95.7589982958206,NA,0.0637618192612848,NA,0.0243246745847558,0.268112904112401,87
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hag + Texpi",-368.609176451066,0.762903796289576,0.597922440410414,0.745567122458745,0.555870334091413,753.218352902132,6,-9.62487445534493,0.771360628787764,0.594997219643854,-0.00644234858518795,-95.3326778200205,NA,-95.7590527359235,95.7344099204153,NA,0.0637461615547092,NA,0.024314675625148,NA,88
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + MVh + Texpi + Skin.thicknessj",-368.95163370628,0.763718130721497,0.6052047450905,0.744930659415434,0.554921687337113,757.90326741256,8,-10.9200751183825,0.774654985247913,0.600090346169445,-0.00439952552574328,-101.891248124236,NA,-102.244491237115,102.2212706063,-0.0573706554446537,NA,-0.000766001554293025,0.0288964362057588,0.180400389047156,89
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + MVh + Texpi",-368.956784405745,0.763730385282628,0.605288043827982,0.744921072221235,0.554907403839234,755.91356881149,7,-10.8996960582661,0.773428937426157,0.598192321248154,-0.00441158978180214,-101.893047393396,NA,-102.246324576708,102.222856027246,-0.0575292140252455,NA,-0.000765053446787273,0.0288908631733158,NA,90
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Texpi + Skin.thicknessj",-369.069997188954,0.76399979117591,0.606004674193545,0.74471023601719,0.554593335628779,756.139994377909,7,-10.6696811497118,0.77370176448369,0.598614420365175,-0.00489861633314311,-103.638994729302,NA,-103.986856463376,103.967710237362,-0.0515112130980818,NA,NA,0.0280303297771563,0.175267402704126,91
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Texpi",-369.074855541041,0.764011354440914,0.60607833894898,0.744701183641855,0.55457985291758,754.149711082082,6,-10.650182357674,0.772480464284961,0.59672606770191,-0.00490973754725181,-103.63864109397,NA,-103.98654240166,103.967150402901,-0.0516723119227413,NA,NA,0.0280259566705053,NA,92
"logkpl ~ MWa + LogSaqd + LogSoce + Hag + MVh + Texpi + Skin.thicknessj",-369.158090000761,0.764209486271596,0.60047496041644,0.74454603649145,0.554348800455127,756.316180001523,7,-9.64878033963191,0.773914122480925,0.59894306897542,-0.00662225709021478,NA,NA,-0.427724135977994,0.400248671261812,NA,0.0660384159069366,0.000233751755857859,0.0242365730601852,0.260246482148023,93
"logkpl ~ MWa + logKowb + LogSaqd + Hag + MVh + Texpi + Skin.thicknessj",-369.162924071195,0.764220994901811,0.600488537223855,0.744537022427509,0.554335377765222,756.325848142389,7,-9.64932127290482,0.77392577725833,0.59896110870491,-0.00662218897254904,0.400221903791484,NA,-0.0275114054517789,NA,NA,0.0660294883952788,0.000233527901331599,0.0242380457966889,0.260214310436465,94
"logkpl ~ MWa + logKowb + LogSoce + Hag + MVh + Texpi + Skin.thicknessj",-369.163256875359,0.764221787225988,0.600488587796529,0.744536401835452,0.554334453658081,756.326513750717,7,-9.64921189729056,0.77392657964417,0.598962350679724,-0.00662182592679148,0.427715640081756,NA,NA,-0.0274752907763827,NA,0.0660263257134903,0.000233594133535037,0.0242379094603031,0.260260325687829,95
"logkpl ~ MWa + LogSaqd + LogSoce + Hag + MVh + Texpi",-369.168809047504,0.764235005692081,0.600480653857527,0.744526048231535,0.554319036495266,754.337618095008,6,-9.6176644666268,0.772706594723121,0.597075481528602,-0.00664261464048321,NA,NA,-0.427877749486552,0.400085319749525,NA,0.0660437346782576,0.0002374710095688,0.0242221681038178,NA,96
"logkpl ~ MWa + LogSaqd + LogSoce + Hag + Texpi + Skin.thicknessj",-369.169533225013,0.76423672981179,0.600451161513111,0.744524697759608,0.554317025574035,754.339066450025,6,-9.73413858211677,0.772708337954796,0.597078175544864,-0.00645617614327585,NA,NA,-0.429324353834299,0.401128749230476,NA,0.0647339978091252,NA,0.0245288953228084,0.264667059707692,97
"logkpl ~ MWa + logKowb + LogSaqd + Hag + MVh + Texpi",-369.173640145536,0.764246507629823,0.600494433083371,0.744517038866799,0.554305621162987,754.347280291072,6,-9.61820904883111,0.772718224160505,0.597093453949765,-0.00664254404350633,0.400058576748492,NA,-0.0278283215995802,NA,NA,0.0660348071700157,0.00023724681581212,0.0242236420730678,NA,98
"logkpl ~ MWa + logKowb + LogSoce + Hag + MVh + Texpi",-369.173976717122,0.764247308950055,0.600494189153902,0.74451641119073,0.554304686532325,754.347953434245,6,-9.61809455013725,0.772719034363418,0.597094706067533,-0.00664218456474767,0.427869271114964,NA,NA,-0.0277922818866475,NA,0.066031647608378,0.000237313430130837,0.0242235042300537,NA,99
"logkpl ~ MWa + logKowb + LogSaqd + Hag + Texpi + Skin.thicknessj",-369.174344973888,0.764248185708321,0.600464765716753,0.744515724422506,0.554303663912368,754.348689947776,6,-9.73459762948765,0.772719920840601,0.597096076063904,-0.00645626766404504,0.40110129584887,NA,-0.0282307646996573,NA,NA,0.0647264073300133,NA,0.0245300877458791,0.264630770006225,100
"logkpl ~ MWa + logKowb + LogSoce + Hag + Texpi + Skin.thicknessj",-369.17468417493,0.76424899329062,0.600464833585574,0.744515091838833,0.554302721975786,754.34936834986,6,-9.73451375690515,0.772720737374996,0.597097337969357,-0.00645586061215585,0.429314989839756,NA,NA,-0.0281951317456517,NA,0.0647229078478875,NA,0.0245300365348063,0.264677688237798,101
"logkpl ~ MWa + LogSaqd + LogSoce + Hag + Texpi",-369.180621708209,0.76426312972613,0.600483526481668,0.744504018495556,0.554286233556031,752.361243416418,5,-9.70386720521791,0.771507491961829,0.595223810153232,-0.00647419693841844,NA,NA,-0.429506519630281,0.400976822838046,NA,0.0647182953779212,NA,0.0245189731823822,NA,102
"logkpl ~ MWa + logKowb + LogSaqd + Hag + Texpi",-369.185430084753,0.764274577989151,0.600497306876332,0.744495050578964,0.554272880336574,752.370860169505,5,-9.7043302442103,0.771519048741618,0.595241642571171,-0.00647428594892081,0.400949397638304,NA,-0.0285648001313177,NA,NA,0.0647107084626777,NA,0.0245201665556996,NA,103
"logkpl ~ MWa + logKowb + LogSoce + Hag + Texpi",-369.185773192274,0.764275394900356,0.60049709047878,0.744494410648033,0.554271927486162,752.371546384549,5,-9.70424131076784,0.77151987339623,0.595242915045334,-0.00647388230636513,0.429497174798803,NA,NA,-0.0285292492680131,NA,0.0647072105097918,NA,0.0245201143311663,NA,104
"logkpl ~ MWa + logKowb + Hag + MVh + Texpi + Skin.thicknessj",-369.28567259692,0.764513284429423,0.600123473824166,0.744308006337678,0.55399440829837,754.57134519384,6,-9.54580459999959,0.772987958196286,0.597510383516463,-0.0063596399153164,0.413925222595559,NA,NA,NA,NA,0.0635872825125737,0.000299178443028043,0.0240730346795154,0.294561793544853,105
"logkpl ~ MWa + logKowb + Hag + MVh + Texpi",-369.299414624592,0.76454601398579,0.600157151820445,0.744282352078608,0.553956219615665,752.598829249183,5,-9.50918011498222,0.771793057648825,0.595664523834922,-0.00637928803447834,0.41391901841884,NA,NA,NA,NA,0.0635614177120167,0.000304252038825507,0.0240545498610471,NA,106
"logkpl ~ MWa + logKowb + Hag + Texpi + Skin.thicknessj",-369.304541447351,0.76455822496151,0.600098723879613,0.744272780297319,0.553941971491501,752.609082894702,5,-9.65236996620061,0.771805384370979,0.595683551344035,-0.00613663976596922,0.415522615641339,NA,NA,NA,NA,0.0618230945058061,NA,0.0244443789848625,0.30142083681152,107
"logkpl ~ MWa + logKowb + Hag + Texpi",-369.31893487148,0.764592508006766,0.600132770038514,0.744245905473275,0.553901967813735,750.63786974296,4,-9.61672784632214,0.770617758847424,0.593851730251026,-0.00615288202531403,0.415543995502329,NA,NA,NA,NA,0.0617659903703253,NA,0.0244319028642512,NA,108
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + MVh + Texpi + Skin.thicknessj",-369.600710988722,0.765263967492627,0.608021821954538,0.743719102744886,0.553118103787658,757.201421977444,7,-11.0318167793755,0.774981994476113,0.600597091762175,-0.00438078753146621,NA,NA,-0.357515601878215,0.330272551499424,-0.0556970096417847,NA,-0.000838173467995077,0.0292060326291769,0.180802641234252,109
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + MVh + Texpi + Skin.thicknessj",-369.604916932688,0.765273994528306,0.608032787463218,0.743711229563378,0.553106392978672,757.209833865376,7,-11.0322016183227,0.77499214884433,0.600612830770353,-0.00438085585100973,0.330244014671366,NA,-0.0272803616600871,NA,-0.0557066507889852,NA,-0.000838353419536421,0.029207024276699,0.180755982101357,110
"logkpl ~ MWa + logKowb + LogSoce + Hdf + MVh + Texpi + Skin.thicknessj",-369.605264721342,0.765274823667735,0.608032173249353,0.743710578518629,0.553105424600514,757.210529442684,7,-11.031999384761,0.774992988512936,0.600614132244212,-0.00438061166536182,0.357510103677698,NA,NA,-0.0272417495934695,-0.0557017622384547,NA,-0.000838206728515849,0.0292065674986348,0.180811713536356,111
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + MVh + Texpi",-369.605863803097,0.765276251900171,0.608105356289612,0.743709457059829,0.553103756520225,755.211727606193,6,-11.0113942553611,0.773759383205368,0.598703583098351,-0.00439287835694485,NA,NA,-0.357549823897319,0.330058230868965,-0.0558558921581675,NA,-0.000837224523691502,0.0292004526491759,NA,112
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + MVh + Texpi",-369.610066952907,0.765286272435348,0.608116294344638,0.743701588754196,0.553092053115515,755.220133905813,6,-11.0117841302321,0.773769514818753,0.598719262062849,-0.00439294359755254,0.330029748369867,NA,-0.0275288320854026,NA,-0.0558654960553112,NA,-0.000837404567523657,0.0292014450855227,NA,113
"logkpl ~ MWa + logKowb + LogSoce + Hdf + MVh + Texpi",-369.610417906637,0.76528710913385,0.608115712730767,0.743700931754958,0.553091075893192,755.220835813275,6,-11.0115758697248,0.773770360792106,0.598720571240347,-0.00439270308927823,0.357544328480923,NA,NA,-0.0274903057888495,-0.0558606523562533,NA,-0.000837257756883698,0.0292009873327155,NA,114
"logkpl ~ MWa + logKowb + Hdf + MVh + Texpi + Skin.thicknessj",-369.724487285236,0.765559107069637,0.607120640683481,0.743487282457381,0.552773339175861,755.448974570472,6,-10.87267660535,0.774045373840669,0.599146240764141,-0.00421645455061973,0.346931116141566,NA,NA,NA,-0.0526516822153951,NA,-0.000724285895568798,0.0288362099484422,0.218993231948675,115
"logkpl ~ MWa + logKowb + Hdf + MVh + Texpi",-369.732055539556,0.76557715695849,0.607244148320879,0.743473099747859,0.55275225004869,753.464111079112,5,-10.8461285174641,0.772833974707074,0.597272352461534,-0.00422930998889806,0.346855516166698,NA,NA,NA,-0.0528107253327117,NA,-0.000721872966797909,0.0288253377391626,NA,116
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Texpi + Skin.thicknessj",-369.742075778138,0.765601055355682,0.608927999274331,0.743454320639135,0.552724326876997,755.484151556275,6,-10.7594881165766,0.77408778712588,0.599211902177441,-0.00492743394658837,NA,NA,-0.351697983955438,0.328844821876032,-0.0492436538419713,NA,NA,0.0282626086729454,0.175184500188234,117
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Texpi + Skin.thicknessj",-369.746338357009,0.765611221886991,0.608939527907967,0.743446331564394,0.552712447916554,755.492676714018,6,-10.7598140029903,0.774098066353774,0.599227816332652,-0.00492762098887598,0.328815428818954,NA,-0.0228899396957546,NA,-0.0492522306882855,NA,NA,0.0282633954871027,0.175135744497047,118
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Texpi + Skin.thicknessj",-369.7466353286,0.765611930188822,0.608938264400704,0.743445774958723,0.552711620303976,755.4932706572,6,-10.7596522960698,0.774098782507172,0.599228925079085,-0.00492727341844262,0.351691685355891,NA,NA,-0.0228512125973155,-0.0492485077403139,NA,NA,0.0282630873901076,0.175193524830102,119
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Texpi",-369.74690925348,0.765612583522922,0.608999218876384,0.743445261547584,0.552710856917555,753.493818506961,5,-10.7399982412581,0.772869737075831,0.597327630487664,-0.0049385498020305,NA,NA,-0.351737525769345,0.328638719838957,-0.0494046841998658,NA,NA,0.0282582368425892,NA,120
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Texpi",-369.751169014071,0.765622743485385,0.609010721812371,0.743437277417334,0.552698985453698,753.502338028142,5,-10.7403293730962,0.772879993343409,0.597343484110507,-0.00493873369287872,0.328609384045017,NA,-0.0231355076776946,NA,-0.0494132206534045,NA,NA,0.0282590244114001,NA,121
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Texpi",-369.751469164618,0.765623459380066,0.609009488796491,0.74343671482964,0.552698148956688,753.502938329237,5,-10.7401614514275,0.772880716023974,0.597344601201731,-0.00493838985829078,0.351731230728892,NA,NA,-0.0230968705608853,-0.0494095454905309,NA,NA,0.0282587154241024,NA,122
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + MVh + Texpi + Skin.thicknessj",-369.820131172129,0.765787244010621,0.606859438589937,0.74330797923084,0.552506751988235,757.640262344257,7,-10.5235977512472,0.775511916041487,0.601418731922339,-0.00510100088639267,-97.9112775011893,NA,-98.289864583457,98.2770204538618,NA,NA,-0.000190611496916005,0.0273865816452124,0.264696655753577,123
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Texpi + Skin.thicknessj",-369.828029257358,0.765806086151847,0.607110825069857,0.743293166010286,0.552484730637594,755.656058514717,6,-10.4670261171157,0.77429509070021,0.599532887482446,-0.00521620486136327,-98.4918787510887,NA,-98.868317831488,98.8562861916638,NA,NA,NA,0.0271947128200711,0.260992846667308,124
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + MVh + Texpi",-369.831174281579,0.765813589237469,0.60707795422299,0.743287267088224,0.552475961415481,755.662348563157,6,-10.4920475676912,0.774302676957977,0.59954463554429,-0.00512157362821486,-97.8977605379126,NA,-98.2765005828986,98.2633343516006,NA,NA,-0.000186882233626321,0.0273722632497763,NA,125
"logkpl ~ MWa + logKowb + Hdf + Texpi + Skin.thicknessj",-369.832336855269,0.765816362808626,0.608001577564854,0.743285086481524,0.552472719785847,753.664673710537,5,-10.6547589319505,0.773075447961929,0.597645648241537,-0.00472277136968474,0.343297161091651,NA,NA,NA,-0.0473848929583411,NA,NA,0.0280554336213185,0.208593466360053,126
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Texpi",-369.838767905852,0.765831705653184,0.607290950115205,0.743273023540258,0.552454787522677,753.677535811703,5,-10.43700050631,0.773090936239539,0.597669595695727,-0.00523427228546216,-98.4673438469986,NA,-98.8439752394527,98.8316102400053,NA,NA,NA,0.0271842932605993,NA,127
"logkpl ~ MWa + logKowb + Hdf + Texpi",-369.839199848547,0.765832736169172,0.608084805048493,0.743272213306256,0.55245358307318,751.678399697094,4,-10.6301592014254,0.771867760432536,0.595779839595138,-0.0047334113290512,0.34323667316595,NA,NA,NA,-0.0475531227416416,NA,NA,0.0280475540751649,NA,128
"logkpl ~ MWa + LogSaqd + LogSoce + MVh + Texpi + Skin.thicknessj",-370.417034256236,0.767212558724824,0.609466499641325,0.742185567158249,0.550839416098012,756.834068512472,6,-10.6422243006767,0.775717154102635,0.60173710316909,-0.00506328738276726,NA,NA,-0.381986089415192,0.364981033992071,NA,NA,-0.000276191734579083,0.0277267983650151,0.262717863496195,129
"logkpl ~ MWa + logKowb + LogSaqd + MVh + Texpi + Skin.thicknessj",-370.421484173297,0.767223194413043,0.609478323714404,0.74217717749571,0.550826962795498,756.842968346594,6,-10.6425868633324,0.77572790768807,0.601753786766111,-0.00506344870647135,0.364958983680959,NA,-0.0170412631820711,NA,NA,NA,-0.00027631247602311,0.0277276700333403,0.262685650203203,130
"logkpl ~ MWa + logKowb + LogSoce + MVh + Texpi + Skin.thicknessj",-370.421692130895,0.767223691453369,0.609477632702808,0.74217678541431,0.550826380807919,756.84338426179,6,-10.6424139834524,0.775728410238116,0.601754566450555,-0.00506315957229954,0.381984123690255,NA,NA,-0.0170045740399745,NA,NA,-0.000276210733588922,0.0277273233929602,0.262732555463756,131
"logkpl ~ MWa + LogSaqd + LogSoce + MVh + Texpi",-370.427872508362,0.767238463346399,0.609668342961266,0.742165132659332,0.550809084135244,754.855745016724,5,-10.6108936900852,0.774511028427007,0.59986733315506,-0.00508371151761063,NA,NA,-0.382137443050742,0.364813263665355,NA,NA,-0.000272478620001935,0.0277125403779824,NA,132
"logkpl ~ MWa + logKowb + LogSaqd + MVh + Texpi",-370.432319467675,0.767249092324165,0.609680166458443,0.742156747776254,0.550796638269826,754.86463893535,5,-10.6112599013134,0.77452175815563,0.599883953856488,-0.005083870360418,0.3647912378814,NA,-0.0173603380338559,NA,NA,NA,-0.000272599697414602,0.0277134132661076,NA,133
"logkpl ~ MWa + logKowb + LogSoce + MVh + Texpi",-370.432531280421,0.767249598595787,0.609679585982324,0.742156348388432,0.550796045453251,754.865062560842,5,-10.6110818417391,0.774522269226143,0.599884745527214,-0.00508358478793636,0.38213549309616,NA,NA,-0.0173237245296794,NA,NA,-0.000272497586249871,0.02771306524315,NA,134
"logkpl ~ MWa + LogSaqd + LogSoce + Texpi + Skin.thicknessj",-370.433598663846,0.767252149844592,0.60983102437736,0.742154335750657,0.550793058073499,754.867197327693,5,-10.5610564556308,0.774524844657941,0.599888734992408,-0.00523033603161357,NA,NA,-0.378894657997009,0.363034177400043,NA,NA,NA,0.0274509736675161,0.257319754078997,135
"logkpl ~ MWa + logKowb + LogSaqd + Texpi + Skin.thicknessj",-370.438062402424,0.767262819118214,0.609843393228239,0.742145918806389,0.55078056480098,754.876124804849,5,-10.5613814920331,0.77453561506438,0.599905419003158,-0.00523057166282736,0.363011150546471,NA,-0.0158962966259997,NA,NA,NA,NA,0.0274517179865042,0.257285073973975,136
"logkpl ~ MWa + logKowb + LogSoce + Texpi + Skin.thicknessj",-370.438258013072,0.767263286672179,0.609842259535948,0.742145549950209,0.550780017310897,754.876516026144,5,-10.5612360590756,0.774536087050235,0.59990615014309,-0.00523021780545783,0.378892302471028,NA,NA,-0.0158596685231423,NA,NA,NA,0.0274514675061464,0.257334434278716,137
"logkpl ~ MWa + LogSaqd + LogSoce + Texpi",-370.443997914699,0.767277006470193,0.610000647864512,0.742134726136005,0.550763951736962,752.887995829399,4,-10.5314302136614,0.7733234120782,0.59802909966827,-0.00524814577496488,NA,NA,-0.37908366111348,0.362895451657001,NA,NA,NA,0.0274406377741895,NA,138
"logkpl ~ MWa + logKowb + LogSaqd + Texpi",-370.448458561744,0.767287668699763,0.610012553631409,0.74212631425406,0.550751466308316,752.896917123489,4,-10.5317591146073,0.773334158329791,0.598045720439647,-0.00524837894153436,0.362872449849136,NA,-0.016223970596628,NA,NA,NA,NA,0.0274413831741545,NA,139
"logkpl ~ MWa + logKowb + LogSoce + Texpi",-370.448658148003,0.767288145771797,0.610011787224033,0.742125937866879,0.550750907654795,752.897316296006,4,-10.5316083532057,0.773334639161316,0.598046464126763,-0.0052480286329082,0.379081323937604,NA,NA,-0.0161874271828455,NA,NA,NA,0.0274411316349561,NA,140
"logkpl ~ MWa + logKowb + MVh + Texpi + Skin.thicknessj",-370.468891705751,0.767336511685533,0.609026770646762,0.74208777725238,0.550694269147378,754.937783411503,5,-10.5544695061103,0.774610006155061,0.600020661635544,-0.00493471854542785,0.374387777395678,NA,NA,NA,NA,NA,-0.000223218843796148,0.0275429084116741,0.284207681538457,141
"logkpl ~ MWa + logKowb + Texpi + Skin.thicknessj",-370.479849459032,0.767362706164329,0.609356227996839,0.742067108034732,0.55066359282703,752.959698918064,4,-10.4928551560002,0.773409787115278,0.5981626988057,-0.00507857307768071,0.372275174443867,NA,NA,NA,NA,NA,NA,0.0273272246544829,0.278604323065777,142
"logkpl ~ MWa + logKowb + MVh + Texpi",-370.481590882782,0.767366869115314,0.609214289220735,0.742063823066495,0.550658717504062,752.963181765565,4,-10.5187360305275,0.773413982871744,0.598169188901534,-0.00495423552291179,0.374397308405749,NA,NA,NA,NA,NA,-0.000218118495138047,0.0275237112810918,NA,143
"logkpl ~ MWa + logKowb + Texpi",-370.492057510673,0.76739189053095,0.609494794847377,0.742044078084055,0.550629413819615,750.984115021347,3,-10.4591911020878,0.772218302200849,0.596321106253962,-0.005094490292997,0.372331862448074,NA,NA,NA,NA,NA,NA,0.0273132307211996,NA,144
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Hag + MVh + Skin.thicknessj",-370.506852226033,0.767427260020756,0.600452063462921,0.742016165200426,0.550587989418747,761.013704452067,8,-2.1965429224119,0.778417231274326,0.605933385944787,-0.00702523350552155,-107.393072132036,NA,-107.796132276205,107.763667465838,-0.0675229277992438,0.103980770773975,0.00055381774022457,NA,0.115508268497076,145
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Hag + MVh",-370.508943465139,0.7674322596442,0.600436148734802,0.742012219410575,0.550582133754607,759.017886930279,7,-2.18459906976224,0.777177821599322,0.604005366385867,-0.00703329283871742,-107.392793145529,NA,-107.795889342322,107.763259553765,-0.0676315544277421,0.104001003586852,0.000554392615829511,NA,NA,146
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Hag + Skin.thicknessj",-370.569685043843,0.767577491599561,0.600523711971886,0.741897579443733,0.55041201838447,759.139370087685,7,-2.18515422107591,0.777324897843863,0.604233996807973,-0.00663630900602477,-106.307947837504,NA,-106.713712219184,106.678887915808,-0.0711113375343243,0.102411854348877,NA,NA,0.119111441523698,147
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Hag",-370.571907987072,0.767582807135683,0.600497545994014,0.741893382836608,0.550405791496746,757.143815974145,6,-2.17282520133043,0.776091506738439,0.602318026831541,-0.00664420369220411,-106.306498580763,NA,-106.712303035616,106.67730607651,-0.0712271974665328,0.102431039553501,NA,NA,NA,148
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Hag + MVh + Skin.thicknessj",-371.221330479788,0.769137293518822,0.603411539955117,0.740663849077639,0.548582937330504,760.442660959576,7,-2.21529241178867,0.778904507565122,0.606692231905266,-0.00702228055857247,NA,NA,-0.407731671482536,0.371063817746131,-0.0657092672841779,0.104510496831517,0.000490056822877581,NA,0.115405521412748,149
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Hag + MVh",-371.223408728127,0.769142273155823,0.603381002833265,0.740659903112892,0.548577092079198,758.446817456254,6,-2.20335913476044,0.777668259529184,0.604767921879151,-0.00703033273050116,NA,NA,-0.407767679911404,0.37093500564569,-0.0658178019945587,0.104530710272017,0.000490631352610896,NA,NA,150
